,theta,k1,k2,x0,x1,e1,e2,v2
602,5.0,1e-07,0.00022229999999999998,2258.4680126453045,0.004479972235578939,0.0005181009134679004,1.1517392552606123,0.006188939235838264
603,5.0,1e-07,0.00033339999999999997,2258.468000952788,0.0029867906402839548,0.0005181011388569126,1.7273498133300877,0.006189230112483598
604,5.0,1e-07,0.00044449999999999996,2258.467995781708,0.0022401462535744992,0.0005181012203961615,2.302960386934271,0.006189375188941396
605,5.0,1e-07,0.0005556,2258.4679931240485,0.0017921425336632772,0.0005181012588699306,2.8785709640939676,0.006189462113273718
606,5.0,1e-07,0.0006666999999999999,2258.4679923064527,0.0014934662838835286,0.0005181012777637087,3.454181527024482,0.0061895199948866836
607,5.0,1e-07,0.0007777999999999998,2258.467988667014,0.0012801226247204814,0.0005181013003892062,4.029792178574178,0.006189561429095084
608,5.0,1e-07,0.0008888999999999999,2258.4679910516074,0.001120112983154394,0.0005181012981238688,4.6054026701502915,0.006189592283919341
609,5.0,1e-07,0.001,2258.4679908768085,0.0009956599149619715,0.000518101302818932,5.181013233634805,0.006189616359451405
610,5.0,0.00011119999999999999,1e-07,2174.6905008767258,87.4315241635582,0.0018798846513092332,0.0005181013337524769,0.005579104669052581
611,5.0,0.00011119999999999999,0.00011119999999999999,1.69989397766859,1.5310509625113937,0.5266718508896792,0.576128673646342,0.9179552113864206
612,5.0,0.00011119999999999999,0.00022229999999999998,1.578018713951709,0.7157698440279908,0.5645355130577473,1.151739258272831,0.9231779792817708
613,5.0,0.00011119999999999999,0.00033339999999999997,1.5585202554949937,0.46659222501314473,0.57114267240348,1.7273498613459133,0.9240463346861968
614,5.0,0.00011119999999999999,0.00044449999999999996,1.578018713951709,0.7157698440279908,0.5645355130577473,1.151739258272831,0.9231779792817708
615,5.0,0.00011119999999999999,0.0005556,1.5585202554949937,0.46659222501314473,0.57114267240348,1.7273498613459133,0.9240463346861968
616,5.0,0.00011119999999999999,0.0006666999999999999,1.5475644136778235,0.22814070619372678,0.5749281718195831,3.454181565696123,0.9245544554255847
617,5.0,0.00011119999999999999,0.0007777999999999998,1.5466351296879686,0.1949279918019449,0.5752517284604508,4.029792132188281,0.9246001011542989
618,5.0,0.00011119999999999999,0.0008888999999999999,1.5460369691700537,0.17015581326806356,0.5754602007603665,4.605402747677506,0.9246301405951357
619,5.0,0.00011119999999999999,0.001,1.5456294377432562,0.15096957427196253,0.5756023280878922,5.181013442949387,0.9246510549240596
620,5.0,0.00022229999999999998,1e-07,2149.532520244635,112.07730446506528,0.0022899213132501965,0.0005181013340990742,0.005707930844642351
621,5.0,0.00022229999999999998,0.00011119999999999999,0.8272129762489535,1.6060812469726606,1.043858003099774,0.5761286872242667,0.9567151503116323
622,5.0,0.00022229999999999998,0.00022229999999999998,0.7644441633177156,0.7463760741373581,1.1265769059336173,1.1517392452461452,0.9599112597954526
623,5.0,0.00022229999999999998,0.00033339999999999997,0.7545074941290019,0.48586424142760753,1.1409336149199654,1.72734983956772,0.9604444614103549
624,5.0,0.00022229999999999998,0.00044449999999999996,0.7512152095786901,0.3601247174677783,1.1457741456864383,2.302960393491905,0.9606289310175017
625,5.0,0.00022229999999999998,0.0005556,0.7497339308027183,0.28607928094768287,1.147965883825708,2.8785709442214475,0.9607153319205914
626,5.0,0.00022229999999999998,0.0006666999999999999,0.7489430947533813,0.2372875073275853,1.149139574267949,3.454181588452282,0.9607632549860595
627,5.0,0.00022229999999999998,0.0007777999999999998,0.7484718073151843,0.20271297746861436,1.1498401977632324,4.029792141144218,0.9607928777159171
628,5.0,0.00022229999999999998,0.0008888999999999999,0.7481684870272354,0.17693213686976217,1.1502915856153948,4.605402695992273,0.9608126250883786
