,theta,k1,k2,x0,x1,e1,e2,v2
817,10.0,0.00011119999999999999,0.0007777999999999998,1.5441220548122927,3.0033590411476334,0.5761286753008755,0.33343885031418385,0.9241642095019101
818,10.0,0.00011119999999999999,0.0008888999999999999,1.5441220785394318,2.8539301107940687,0.5761286691581752,0.34687583994333837,0.9241930483097557
819,10.0,0.00011119999999999999,0.001,1.5441220162502933,2.729313186725835,0.5761286907577186,0.35920663731512176,0.9242171019934904
820,10.0,0.00022229999999999998,1e-07,0.7471973481004892,4946.248075935934,1.1517392560482442,0.0005180985754491729,0.00620463877359898
821,10.0,0.00022229999999999998,0.00011119999999999999,0.7471973301545196,7.08999261158771,1.151739282811302,0.19273982454101865,0.9595257035006381
822,10.0,0.00022229999999999998,0.00022229999999999998,0.7471973466164897,5.091345675303347,1.1517392582614279,0.23710750729644822,0.9599114415605323
823,10.0,0.00022229999999999998,0.00033339999999999997,0.7471973592599183,4.27655163345122,1.1517392393881012,0.2670857170218709,0.9600686961899818
824,10.0,0.00022229999999999998,0.00044449999999999996,0.747197358519497,3.7998423747702312,1.1517392404969204,0.2905836835469546,0.9601607011198279
825,10.0,0.00022229999999999998,0.0005556,0.7471973454115113,3.475515207505084,1.1517392641095157,0.31025384886971874,0.9602232968426873
826,10.0,0.00022229999999999998,0.0006666999999999999,0.7471973309291456,3.2354835388543597,1.1517392816156946,0.3273501637901542,0.9602696236447429
827,10.0,0.00022229999999999998,0.0007777999999999998,0.7471973494283456,3.047998552900788,1.1517392540653202,0.3425764089531199,0.9603058073744999
828,10.0,0.00022229999999999998,0.0008888999999999999,0.7471973650861373,2.8959564498106785,1.151739229404461,0.35637161955373986,0.9603351508135228
829,10.0,0.00022229999999999998,0.001,0.7471973620841417,2.7692007237647704,1.1517392361226875,0.36903020977696877,0.9603596147754682
830,10.0,0.00033339999999999997,1e-07,0.4928384827532121,5012.038097786153,1.7273498594014642,0.0005180987576431619,0.006204805287003879
