,circuit,loss,k1,k2,theta1,theta2,Circuit
107,"((0, 0, 1), (0, 0, 1))",7478151.241514724,0.7148920991681839,1.7310337755566674,2.5600271107882753,2.571854782542742,No Control
108,"((0, 0, 1), (0, 0, 1))",23941138.341344316,1.2791039661921402,1.4598682596457,7.192541950249298,1.4746836345794152,No Control
109,"((0, 0, 1), (0, 0, 1))",293805755.8256802,4.480785180824857,4.55857851728023,0.19704290376846278,6.271111266067832,No Control
110,"((0, 0, 1), (0, 0, 1))",225129873.17747325,3.922282169450341,2.6718346857667936,5.099960827303805,0.29876828320268567,No Control
111,"((0, 0, 1), (0, 0, 1))",111651795.83754289,2.762230531239397,2.264994082229225,6.782722681529432,4.96715187357428,No Control
112,"((0, 0, 1), (0, 0, 1))",2998.1845618213742,0.009521958152358666,3.385834088542829,6.1584498699606645,3.7450374971193923,No Control
113,"((0, 0, 1), (0, 0, 1))",13725267.188253826,0.9684759654167912,2.0364329772698535,2.225565078887596,0.7073122887335654,No Control
114,"((0, 0, 1), (0, 0, 1))",160264963.542293,3.3093541363204624,3.708444663773146,3.229267349763927,5.753937326892519,No Control
115,"((0, 0, 1), (0, 0, 1))",76161341.96103886,2.2813308394471714,4.8608571300158605,1.473670624574537,1.1327505822394504,No Control
116,"((0, 0, 1), (0, 0, 1))",5812647.243184679,0.6302204504351832,3.636186600193965,8.791959990474517,3.131780390198253,No Control
117,"((0, 0, 1), (0, 0, 1))",3640155.589328885,0.49867343024490896,4.211115638824725,8.48722364915148,6.790783805988218,No Control
118,"((0, 0, 1), (0, 0, 1))",30297982.45662273,1.438916960791103,2.845496662015604,5.633931760266758,3.594118782755094,No Control
119,"((0, 0, 1), (0, 0, 1))",718906.8308905159,0.22163508647287952,1.0913028945661465,4.572586859848773,5.137005474487079,No Control
120,"((0, 0, 1), (0, 0, 1))",1565034.0784235243,0.3269785987899213,2.3351880712456516,9.463000156171839,0.06402604248524035,No Control
121,"((0, 0, 1), (0, 0, 1))",8846353.916274223,0.7775144224126646,2.711354120731176,9.199339510529432,5.449798147317538,No Control
122,"((0, 0, 1), (0, 0, 1))",185591891.49851623,3.561272456486276,3.983287574085147,8.173424450628033,2.50567739803429,No Control
123,"((0, 0, 1), (0, 0, 1))",64539.36175585899,0.06643218204270604,0.22184839336237916,6.501486084328202,2.7267357836804598,No Control
124,"((0, 0, 1), (0, 0, 1))",68141332.10145189,2.15776257718878,3.5331530224964327,1.7817478959181425,2.9278244896675236,No Control
125,"((0, 0, 1), (0, 0, 1))",48323758.90748649,1.8172207295083496,3.2884461384322767,2.7910414941965818,6.531466531918236,No Control
126,"((0, 0, 1), (0, 0, 1))",12587734.47778053,0.9274633253715605,2.1529436658549455,4.240837541539761,4.028026182303974,No Control
127,"((0, 0, 1), (0, 0, 1))",18458559.536044303,1.1231603711656968,1.6118131491022458,7.873261429974518,6.069060336155307,No Control
128,"((0, 0, 1), (0, 0, 1))",2772667.730886047,0.4353180321311092,0.8214498226497291,5.444022259402071,7.317617145481333,No Control
