,circuit,loss,k1,k2,theta1,theta2,Circuit
212,"((0, 0, 1), (1, 0, 0))",242383519.94662732,4.069859018846286,0.43967009382517297,1.4847698532546136,9.980806884519694,Downstream Activation
213,"((0, 0, 1), (1, 0, 0))",66513142.717131734,2.1320164106296873,0.8842955029504345,4.811180710792405,8.185216252472786,Downstream Activation
214,"((0, 0, 1), (1, 0, 0))",115598748.83619308,2.8106185320385495,0.6057734801663976,3.8373106483807358,4.605834958716828,Downstream Activation
215,"((0, 0, 1), (1, 0, 0))",8110852.127599654,0.7445544408137358,1.4791475145401365,0.9388266755033916,6.707745812784492,Downstream Activation
216,"((0, 0, 1), (1, 0, 0))",85573100.391227,2.4182422291600076,0.980405102498793,5.589132400383489,6.841356434053209,Downstream Activation
217,"((0, 0, 1), (1, 0, 0))",137193618.51890138,3.061802339635285,1.2854080994326385,1.7192741634404878,7.201565000637279,Downstream Activation
218,"((0, 0, 1), (1, 0, 0))",306290091.86874306,4.574975420818099,1.2136469027432164,5.280202234214921,4.815063940909727,Downstream Activation
219,"((0, 0, 1), (1, 0, 0))",778209.2800401391,0.2306499906272957,1.5619223597773448,3.3855545743464566,3.2610857097116996,Downstream Activation
220,"((0, 0, 1), (1, 0, 0))",7.333607367211716,0.00064068594489976,1.102972866106767,3.706238828072049,8.58689786517202,Downstream Activation
221,"((0, 0, 1), (1, 0, 0))",42450488.108865105,1.703242268174156,1.1161934722448887,2.447207651745188,8.663747068598594,Downstream Activation
222,"((0, 0, 1), (1, 0, 0))",24961377.865094636,1.3061005840734061,2.032738179964331,3.262700665643981,9.116754470648651,Downstream Activation
223,"((0, 0, 1), (1, 0, 0))",198279513.97672495,3.6809503310836087,1.3640737933096636,3.6672234468350027,7.697688205528832,Downstream Activation
224,"((0, 0, 1), (1, 0, 0))",11384301.827948812,0.8820553387394099,1.8525253688044252,3.014382569252201,5.111269003619884,Downstream Activation
225,"((0, 0, 1), (1, 0, 0))",2159153.276077576,0.3841698419104984,1.6581814026978554,5.055858781273488,3.942535413697168,Downstream Activation
226,"((0, 0, 1), (1, 0, 0))",33647439.802766666,1.5164179801087028,3.020726531914396,4.66159589722492,3.759387201997945,Downstream Activation
227,"((0, 0, 1), (1, 0, 0))",399856.82394963,0.16536997847925825,0.5458653280428274,1.9281607245976025,8.554328167229233,Downstream Activation
228,"((0, 0, 1), (1, 0, 0))",3673131.1847197344,0.5010965816821786,0.048023293556837765,4.454433744897795,9.604594296115419,Downstream Activation
229,"((0, 0, 1), (1, 0, 0))",5916644.572706144,0.6358934869527871,2.5498564759359788,3.890093631807889,3.0228907689788205,Downstream Activation
230,"((0, 0, 1), (1, 0, 0))",197491.67650676414,0.11618954234840895,3.212525622109008,4.134735168038299,3.5111569472729296,Downstream Activation
231,"((0, 0, 1), (1, 0, 0))",1041546.9573094987,0.26682505810143625,3.8772292999579614,0.6911917043570903,6.086561260443217,Downstream Activation
232,"((0, 0, 1), (1, 0, 0))",18460645.051906064,1.1232171087700895,0.6987780444187964,2.548545610031634,4.288466633200137,Downstream Activation
233,"((0, 0, 1), (1, 0, 0))",9584911.166880177,0.8093643695900173,2.2683692575960976,3.4684540112270827,4.539465273304675,Downstream Activation
234,"((0, 0, 1), (1, 0, 0))",148793923.9990201,3.18871649764999,0.9937516088225824,0.1621440853110474,5.390538933616732,Downstream Activation
